"Acct Number","Date","Description","Reference","Debit","Credit"
"30-200-00","01/03/18","NC 811, INC         ","105227 /",0,18.75
"10-510-17","01/03/18","NEW DIXIE OIL CORPOR","DEC 2017",559.57,0
"30-810-17","01/03/18","NEW DIXIE OIL CORPOR","DEC 2017",24.04,0
"30-811-17","01/03/18","NEW DIXIE OIL CORPOR","DEC 2017",24.03,0
"10-200-00","01/03/18","NEW DIXIE OIL CORPOR","DEC 2017",0,559.57
"30-200-00","01/03/18","NEW DIXIE OIL CORPOR","DEC 2017",0,48.07
"10-560-45","01/03/18","OLDE SOUTH PROPERTY ","2974    ",3300,0
"10-200-00","01/03/18","OLDE SOUTH PROPERTY ","2974    ",0,3300
"30-810-45","01/03/18","ROANOKE RAPIDS SANIT","tol 1317",80,0
"30-200-00","01/03/18","ROANOKE RAPIDS SANIT","tol 1317",0,80
"10-420-54","01/03/18","RLI SURETY          ","LSM09726",175,0
"10-200-00","01/03/18","RLI SURETY          ","LSM09726",0,175
"10-420-54","01/03/18","ROANOKE VALLEY INSUR","LSM10830",175,0
"10-200-00","01/03/18","ROANOKE VALLEY INSUR","LSM10830",0,175
"10-420-32","01/03/18","SOUTHERN SOFTWARE IN","239807  ",282.93,0
"10-200-00","01/03/18","SOUTHERN SOFTWARE IN","239807  ",0,282.93
"10-410-45","01/03/18","THARRINGTON SMITH   ","418943  ",723.46,0
"10-200-00","01/03/18","THARRINGTON SMITH   ","418943  ",0,723.46
"10-500-45","01/03/18","VIRGINIA CAROLINA PE","DEC2017 ",90,0
"10-200-00","01/03/18","VIRGINIA CAROLINA PE","DEC2017 ",0,90
"10-510-11","01/03/18","VERIZON WIRELESS    ","97970352",76.02,0
"10-200-00","01/03/18","VERIZON WIRELESS    ","97970352",0,76.02
"10-510-31","01/03/18","LIT. HARDWARE       ","NOV DEC ",32.65,0
"30-810-33","01/03/18","LIT. HARDWARE       ","NOV DEC ",72.06,0
"30-811-33","01/03/18","LIT. HARDWARE       ","NOV DEC ",72.05,0
"10-640-57","01/03/18","LIT. HARDWARE       ","NOV DEC ",17.42,0
"10-560-33","01/03/18","LIT. HARDWARE       ","NOV DEC ",165.47,0
"10-200-00","01/03/18","LIT. HARDWARE       ","NOV DEC ",0,215.54
"30-200-00","01/03/18","LIT. HARDWARE       ","NOV DEC ",0,144.11
"30-236-00","01/03/18","CHERYL SEBRELL      ","REFUND  ",15.65,0
"30-200-00","01/03/18","CHERYL SEBRELL      ","REFUND  ",0,15.65
"30-236-00","01/03/18","KENNETH LUTER       ","REFUND  ",26.3,0
"30-200-00","01/03/18","KENNETH LUTER       ","REFUND  ",0,26.3
"30-126-00","01/03/18","GRADY JEFFERSON     ","REFUND  ",65.65,0
"30-200-00","01/03/18","GRADY JEFFERSON     ","REFUND  ",0,65.65
"30-126-00","01/03/18","SHAHAI WILLIAMS     ","REFUND  ",62.65,0
"30-200-00","01/03/18","SHAHAI WILLIAMS     ","REFUND  ",0,62.65
"30-811-34","01/03/18","WATER GUARD, INC    ","0248484 ",949.17,0
"30-200-00","01/03/18","WATER GUARD, INC    ","0248484 ",0,949.17
"30-200-00","10/31/17","246276              ","TO VOID ",1024.35,0
"30-811-34","10/31/17","246276              ","TO VOID ",0,1024.35
"10-227-01","01/03/18","PRUDENTIAL RETIREMEN","dec 2017",399.58,0
"10-227-00","01/03/18","PRUDENTIAL RETIREMEN","dec 2017",739.32,0
"10-510-80","01/03/18","PRUDENTIAL RETIREMEN","dec 2017",374.05,0
"30-811-85","01/03/18","PRUDENTIAL RETIREMEN","dec 2017",191.56,0
"10-420-98","01/03/18","PRUDENTIAL RETIREMEN","dec 2017",112.73,0
"10-200-00","01/03/18","PRUDENTIAL RETIREMEN","dec 2017",0,1625.68
"30-200-00","01/03/18","PRUDENTIAL RETIREMEN","dec 2017",0,191.56
"30-126-00","01/04/18","EMMITT PEARSON      ","FBC REFU",150,0
"30-200-00","01/04/18","EMMITT PEARSON      ","FBC REFU",0,150
"10-228-00","01/04/18","nc orbit            ","01042018",3018.59,0
"30-228-00","01/04/18","nc orbit            ","01042018",718.35,0
"10-101-09","01/04/18","nc orbit            ","01042018",0,3018.59
"30-101-09","01/04/18","nc orbit            ","01042018",0,718.35
"10-100-00","01/04/18","AAA GAS & APPLIANCE "," 43905  ",0,305.33
"10-200-00","01/04/18","AAA GAS & APPLIANCE "," 43905  ",305.33,0
"10-100-00","01/04/18","LARRY E CARPENTER, C"," 43906  ",0,1475
"10-200-00","01/04/18","LARRY E CARPENTER, C"," 43906  ",1475,0
"10-100-00","01/04/18","ERIE INSURANCE GROUP"," 43907  ",0,4103.13
"10-200-00","01/04/18","ERIE INSURANCE GROUP"," 43907  ",4103.13,0
"30-100-00","01/04/18","ERIE INSURANCE GROUP"," 43907  ",0,4103.12
"30-200-00","01/04/18","ERIE INSURANCE GROUP"," 43907  ",4103.12,0
"30-100-00","01/04/18","CHERYL SEBRELL      "," 43908  ",0,15.65
"30-200-00","01/04/18","CHERYL SEBRELL      "," 43908  ",15.65,0
"30-100-00","01/04/18","KENNETH LUTER       "," 43909  ",0,26.3
"30-200-00","01/04/18","KENNETH LUTER       "," 43909  ",26.3,0
"30-100-00","01/04/18","GRADY JEFFERSON     "," 43910  ",0,65.65
"30-200-00","01/04/18","GRADY JEFFERSON     "," 43910  ",65.65,0
"30-100-00","01/04/18","SHAHAI WILLIAMS     "," 43911  ",0,62.65
"30-200-00","01/04/18","SHAHAI WILLIAMS     "," 43911  ",62.65,0
"30-100-00","01/04/18","HALIFAX CO WATER DEP"," 43912  ",0,8013.6
"30-200-00","01/04/18","HALIFAX CO WATER DEP"," 43912  ",8013.6,0
"10-100-00","01/04/18","HOLLY BARCELO       "," 43913  ",0,32.1
"10-200-00","01/04/18","HOLLY BARCELO       "," 43913  ",32.1,0
"30-100-00","01/04/18","ITS TELECOMM SERVICE"," 43914  ",0,51.21
"30-200-00","01/04/18","ITS TELECOMM SERVICE"," 43914  ",51.21,0
"10-100-00","01/04/18","LIT. LAKE GASTON AUT"," 43915  ",0,10.12
"10-200-00","01/04/18","LIT. LAKE GASTON AUT"," 43915  ",10.12,0
"10-100-00","01/04/18","LIT./LAKE GASTON FES"," 43916  ",0,80.67
"10-200-00","01/04/18","LIT./LAKE GASTON FES"," 43916  ",80.67,0
"10-100-00","01/04/18","LIT. HARDWARE       "," 43917  ",0,215.54
"10-200-00","01/04/18","LIT. HARDWARE       "," 43917  ",215.54,0
"30-100-00","01/04/18","LIT. HARDWARE       "," 43917  ",0,144.11
"30-200-00","01/04/18","LIT. HARDWARE       "," 43917  ",144.11,0
"30-100-00","01/04/18","MICROBAC LABORATORIE"," 43918  ",0,1186.91
"30-200-00","01/04/18","MICROBAC LABORATORIE"," 43918  ",1186.91,0
"30-100-00","01/04/18","NC 811, INC         "," 43919  ",0,18.75
"30-200-00","01/04/18","NC 811, INC         "," 43919  ",18.75,0
"10-100-00","01/04/18","NC ASSOCIATION OF MU"," 43920  ",0,70
"10-200-00","01/04/18","NC ASSOCIATION OF MU"," 43920  ",70,0
"10-100-00","01/04/18","NEW DIXIE OIL CORPOR"," 43921  ",0,559.57
"10-200-00","01/04/18","NEW DIXIE OIL CORPOR"," 43921  ",559.57,0
"30-100-00","01/04/18","NEW DIXIE OIL CORPOR"," 43921  ",0,48.07
"30-200-00","01/04/18","NEW DIXIE OIL CORPOR"," 43921  ",48.07,0
"10-100-00","01/04/18","OLDE SOUTH PROPERTY "," 43922  ",0,3300
"10-200-00","01/04/18","OLDE SOUTH PROPERTY "," 43922  ",3300,0
"10-100-00","01/04/18","PRUDENTIAL RETIREMEN"," 43923  ",0,1625.68
"10-200-00","01/04/18","PRUDENTIAL RETIREMEN"," 43923  ",1625.68,0
"30-100-00","01/04/18","PRUDENTIAL RETIREMEN"," 43923  ",0,191.56
"30-200-00","01/04/18","PRUDENTIAL RETIREMEN"," 43923  ",191.56,0
"10-100-00","01/04/18","RLI SURETY          "," 43924  ",0,175
"10-200-00","01/04/18","RLI SURETY          "," 43924  ",175,0
"30-100-00","01/04/18","ROANOKE RAPIDS SANIT"," 43925  ",0,80
"30-200-00","01/04/18","ROANOKE RAPIDS SANIT"," 43925  ",80,0
"10-100-00","01/04/18","ROANOKE VALLEY INSUR"," 43926  ",0,175
"10-200-00","01/04/18","ROANOKE VALLEY INSUR"," 43926  ",175,0
"10-100-00","01/04/18","SOUTHERN SOFTWARE IN"," 43927  ",0,282.93
"10-200-00","01/04/18","SOUTHERN SOFTWARE IN"," 43927  ",282.93,0
"10-100-00","01/04/18","THARRINGTON SMITH   "," 43928  ",0,723.46
"10-200-00","01/04/18","THARRINGTON SMITH   "," 43928  ",723.46,0
"10-100-00","01/04/18","VERIZON WIRELESS    "," 43929  ",0,152.04
"10-200-00","01/04/18","VERIZON WIRELESS    "," 43929  ",152.04,0
"10-100-00","01/04/18","VIRGINIA CAROLINA PE"," 43930  ",0,90
"10-200-00","01/04/18","VIRGINIA CAROLINA PE"," 43930  ",90,0
"30-100-00","01/04/18","WATER GUARD, INC    "," 43931  ",0,949.17
"30-200-00","01/04/18","WATER GUARD, INC    "," 43931  ",949.17,0
"30-200-00","01/04/18","FBC REFUND - DECEMBE","TO VOID ",150,0
"30-126-00","01/04/18","FBC REFUND - DECEMBE","TO VOID ",0,150
"30-126-00","01/04/18","EMMITT PEARSON      ","REFUND  ",150,0
"30-200-00","01/04/18","EMMITT PEARSON      ","REFUND  ",0,150
"10-510-00","01/09/18","JE POLICE DEPT      ","JE      ",0,538.01
"10-510-53","01/09/18","JE POLICE DEPT      ","JE      ",500,0
"10-510-11","01/09/18","JE POLICE DEPT      ","JE      ",38.01,0
"10-620-00","01/09/18","JE KEYING ERROR     ","JE      ",0,122.51
"10-620-45","01/09/18","JE KEYING ERROR     ","JE      ",122.51,0
"30-811-85","01/09/18","JE KEYING ERROR     ","JE      ",0,386.12
"30-811-09","01/09/18","JE KEYING ERROR     ","JE      ",386.12,0
"10-345-00","01/12/18","sales and use tax   ","01122018",0,8640.54
"10-101-09","01/12/18","sales and use tax   ","01122018",8640.54,0
"30-810-83","01/16/18","ally truck payment  ","01162018",321.36,0
"30-811-83","01/16/18","ally truck payment  ","01162018",321.35,0
"30-100-00","01/16/18","ally truck payment  ","01162018",0,642.71
"10-353-00","01/12/18","daily receipt deposi","01122018",0,240
"10-100-00","01/12/18","daily receipt deposi","01122018",240,0
"10-302-17","01/16/18","daily deposit other ","01162018",0,25112.45
"10-351-00","01/16/18","daily deposit other ","01162018",0,18
"10-361-00","01/16/18","daily deposit other ","01162018",0,300
"10-100-00","01/16/18","daily deposit other ","01162018",25430.45,0
"30-100-00","12/01/17","TO VOID CHK 43901   "," 43901  ",58.53,0
"30-200-00","12/01/17","TO VOID CHK 43901   "," 43901  ",0,58.53
"10-100-00","01/18/18","PR Net              ","~       ",0,4404.44
"10-221-00","01/18/18","Soc Sec Withholdings","~       ",0,736.01
"10-221-00","01/18/18","Med Withholdings    ","~       ",0,172.14
"10-221-00","01/18/18","Soc Match Liab      ","~       ",0,503.38
"10-221-00","01/18/18","Med Match Liab      ","~       ",0,117.73
"10-222-00","01/18/18","Fed Withholdings    ","~       ",0,715.42
"10-223-00","01/18/18","State Withholdings  ","~       ",0,396
"10-227-00","01/18/18","401K LOAN           ","~       ",0,369.66
"10-227-01","01/18/18","401K RET            ","~       ",0,278.45
"10-228-00","01/18/18","Ret Withholdings    ","~       ",0,688.04
"10-228-00","01/18/18","Ret Match Liab      ","~       ",0,617.54
"10-229-00","01/18/18","CHILD SUPP          ","~       ",0,204.02
"10-229-02","01/18/18","TAX GARNIS          ","~       ",0,150
"10-351-01","01/18/18","PROC FEE            ","~       ",0,5
"10-420-02","01/18/18","Wages               ","~       ",1973.86,0
"10-420-03","01/18/18","Wages               ","~       ",755.67,0
"10-420-05","01/18/18","Soc Match           ","~       ",122.38,0
"10-420-05","01/18/18","Soc Match           ","~       ",46.84,0
"10-420-05","01/18/18","Med Match           ","~       ",28.62,0
"10-420-05","01/18/18","Med Match           ","~       ",10.96,0
"10-420-07","01/18/18","Ret Match           ","~       ",148.04,0
"10-420-07","01/18/18","Ret Match           ","~       ",41.68,0
"10-500-03","01/18/18","Wages               ","~       ",24.99,0
"10-500-05","01/18/18","Soc Match           ","~       ",1.55,0
"10-500-05","01/18/18","Med Match           ","~       ",.36,0
"10-510-02","01/18/18","Wages               ","~       ",5185.73,0
"10-510-05","01/18/18","Soc Match           ","~       ",321.52,0
"10-510-05","01/18/18","Med Match           ","~       ",75.19,0
"10-510-07","01/18/18","Ret Match           ","~       ",427.82,0
"10-560-03","01/18/18","Wages               ","~       ",145.61,0
"10-560-05","01/18/18","Soc Match           ","~       ",9.02,0
"10-560-05","01/18/18","Med Match           ","~       ",2.12,0
"10-630-03","01/18/18","Wages               ","~       ",33.32,0
"10-630-05","01/18/18","Soc Match           ","~       ",2.07,0
"10-630-05","01/18/18","Med Match           ","~       ",.48,0
"30-100-00","01/18/18","PR Net              ","~       ",0,3751.93
"30-221-00","01/18/18","Soc Match Liab      ","~       ",0,232.63
"30-221-00","01/18/18","Med Match Liab      ","~       ",0,54.41
"30-228-00","01/18/18","Ret Match Liab      ","~       ",0,281.4
"30-810-03","01/18/18","Wages               ","~       ",559.31,0
"30-810-05","01/18/18","Soc Match           ","~       ",34.68,0
"30-810-05","01/18/18","Med Match           ","~       ",8.11,0
"30-810-07","01/18/18","Ret Match           ","~       ",41.95,0
"30-811-02","01/18/18","Wages               ","~       ",3192.62,0
"30-811-05","01/18/18","Soc Match           ","~       ",197.95,0
"30-811-05","01/18/18","Med Match           ","~       ",46.3,0
"30-811-07","01/18/18","Ret Match           ","~       ",239.45,0
"30-100-00","01/04/18","EMMITT PEARSON      "," 43932  ",0,150
"30-200-00","01/04/18","EMMITT PEARSON      "," 43932  ",150,0
"10-420-11","01/16/18","centurylink billpay ","01162018",187.37,0
"10-510-11","01/16/18","centurylink billpay ","01162018",218.54,0
"10-630-11","01/16/18","centurylink billpay ","01162018",76.19,0
"30-811-11","01/16/18","centurylink billpay ","01162018",413.27,0
"10-100-00","01/16/18","centurylink billpay ","01162018",0,482.1
"30-100-00","01/16/18","centurylink billpay ","01162018",0,413.27
"30-100-00","01/04/18","TO VOID CHK 43909   "," 43909  ",26.3,0
"30-200-00","01/04/18","TO VOID CHK 43909   "," 43909  ",0,26.3
"30-810-17","01/23/18","NEW DIXIE OIL CORPOR","dec2017 ",46.35,0
"30-811-17","01/23/18","NEW DIXIE OIL CORPOR","dec2017 ",46.35,0
"10-560-17","01/23/18","NEW DIXIE OIL CORPOR","dec2017 ",56.62,0
"10-510-17","01/23/18","NEW DIXIE OIL CORPOR","dec2017 ",580.5,0
"10-200-00","01/23/18","NEW DIXIE OIL CORPOR","dec2017 ",0,637.12
"30-200-00","01/23/18","NEW DIXIE OIL CORPOR","dec2017 ",0,92.7
"30-200-00","01/03/18","REFUND              ","TO VOID ",26.3,0
"30-236-00","01/03/18","REFUND              ","TO VOID ",0,26.3
"30-200-00","11/30/17","10/27 CHEVY OIL CHAN","TO VOID ",29.27,0
"30-810-17","11/30/17","10/27 CHEVY OIL CHAN","TO VOID ",0,29.27
"30-200-00","11/30/17","10/27 CHEVY OIL CHAN","TO VOID ",29.26,0
"30-811-17","11/30/17","10/27 CHEVY OIL CHAN","TO VOID ",0,29.26
"10-640-57","01/25/18","JOHN R GIRDLEY      ","cemetery",250,0
"10-200-00","01/25/18","JOHN R GIRDLEY      ","cemetery",0,250
"30-810-11","01/25/18","ITS TELECOMM SERVICE","jan 2017",51.21,0
"30-200-00","01/25/18","ITS TELECOMM SERVICE","jan 2017",0,51.21
"30-810-12","01/25/18","U. S. POSTAL SERVICE","February",70.69,0
"30-811-12","01/25/18","U. S. POSTAL SERVICE","February",70.69,0
"30-200-00","01/25/18","U. S. POSTAL SERVICE","February",0,141.38
"10-100-00","01/25/18","JOHN R GIRDLEY      "," 43933  ",0,250
"10-200-00","01/25/18","JOHN R GIRDLEY      "," 43933  ",250,0
"30-100-00","01/25/18","ITS TELECOMM SERVICE"," 43934  ",0,51.21
"30-200-00","01/25/18","ITS TELECOMM SERVICE"," 43934  ",51.21,0
"10-100-00","01/25/18","NEW DIXIE OIL CORPOR"," 43935  ",0,637.12
"10-200-00","01/25/18","NEW DIXIE OIL CORPOR"," 43935  ",637.12,0
"30-100-00","01/25/18","NEW DIXIE OIL CORPOR"," 43935  ",0,92.7
"30-200-00","01/25/18","NEW DIXIE OIL CORPOR"," 43935  ",92.7,0
"30-100-00","01/25/18","U. S. POSTAL SERVICE"," 43936  ",0,141.38
"30-200-00","01/25/18","U. S. POSTAL SERVICE"," 43936  ",141.38,0
"10-331-00","01/29/18","charter comm        ","01292018",0,255.35
"10-100-00","01/29/18","charter comm        ","01292018",255.35,0
"10-420-11","01/16/18","centurylink         ","01162018",188.07,0
"10-510-11","01/16/18","centurylink         ","01162018",219.24,0
"10-630-11","01/16/18","centurylink         ","01162018",76.31,0
"30-811-11","01/16/18","centurylink         ","01162018",413.42,0
"10-100-00","01/16/18","centurylink         ","01162018",0,483.62
"30-100-00","01/16/18","centurylink         ","01162018",0,413.42
"10-560-13","01/31/18","duke progress street","01302018",1709.65,0
"10-100-00","01/31/18","duke progress street","01302018",0,1709.65
"30-126-00","01/31/18","W&S Recv Jan        ","~       ",32505.56,0
"30-126-00","01/31/18","FBC John Alston     ","~       ",0,115.65
"30-126-00","01/31/18","FBC Charles Vaughan ","~       ",0,115.65
"30-126-00","01/31/18","Jan Adjustments     ","~       ",0,886.68
"30-126-00","01/31/18","Returned Checks     ","~       ",0,68.7
"30-236-00","01/31/18","Derrick Williams    ","~       ",150,0
"30-236-00","01/31/18","Larry Newell        ","~       ",100,0
"30-236-00","01/31/18","Squire DeJuan       ","~       ",150,0
"30-236-00","01/31/18","Seton Harris        ","~       ",100,0
"30-236-00","01/31/18","Desmonec Brown      ","~       ",150,0
"30-371-00","01/31/18","Jan Availability    ","~       ",0,2755
"30-371-01","01/31/18","Jan Water           ","~       ",0,15725.36
"30-371-02","01/31/18","Jan Sewer           ","~       ",0,14025.2
"30-371-04","01/31/18","Jan Penalties       ","~       ",0,475
"30-371-05","01/31/18","Jan Adjustments     ","~       ",1011.68,0
"10-228-00","02/05/18","nc orbit jan 18     ","02052018",2123.79,0
"30-228-00","02/05/18","nc orbit jan 18     ","02052018",478.9,0
"10-101-09","02/05/18","nc orbit jan 18     ","02052018",0,2123.79
"30-101-09","02/05/18","nc orbit jan 18     ","02052018",0,478.9
"10-223-00","02/07/18","state withholding   ","02072018",812,0
"10-100-00","02/07/18","state withholding   ","02072018",0,812
"10-510-13","01/31/18","AAA GAS & APPLIANCE ","701208  ",409.1,0
"10-200-00","01/31/18","AAA GAS & APPLIANCE ","701208  ",0,409.1
"30-810-14","01/31/18","PHILIP J ALSTON     ","expense0",40,0
"30-811-14","01/31/18","PHILIP J ALSTON     ","expense0",45,0
"30-200-00","01/31/18","PHILIP J ALSTON     ","expense0",0,85
"30-810-17","01/31/18","BUDDYS AUTOMOTIVE   ","8663    ",80,0
"30-811-17","01/31/18","BUDDYS AUTOMOTIVE   ","8663    ",86.92,0
"30-200-00","01/31/18","BUDDYS AUTOMOTIVE   ","8663    ",0,166.92
"10-500-15","01/31/18","WANDA J CLARK       ","exp01312",40,0
"10-200-00","01/31/18","WANDA J CLARK       ","exp01312",0,40
"10-500-15","01/31/18","HALL'S FIRE & SAFETY","annual i",179.8,0
"10-200-00","01/31/18","HALL'S FIRE & SAFETY","annual i",0,179.8
"30-810-58","01/31/18","HALIFAX CO WATER DEP","jan2018 ",10929.66,0
"30-200-00","01/31/18","HALIFAX CO WATER DEP","jan2018 ",0,10929.66
"10-410-76","01/31/18","HALIFAX COUNTY      ","3rd qtr ",2655,0
"10-200-00","01/31/18","HALIFAX COUNTY      ","3rd qtr ",0,2655
"30-811-16","01/31/18","INDUSTRIAL ELECTRIC ","42693 / ",548.35,0
"30-200-00","01/31/18","INDUSTRIAL ELECTRIC ","42693 / ",0,548.35
"10-560-13","01/31/18","LIT./LAKE GASTON FES","electric",24.47,0
"10-200-00","01/31/18","LIT./LAKE GASTON FES","electric",0,24.47
