"Acct Number","Date","Description","Reference","Debit","Credit"
"10-0500-443","09-01-1999","MCCORMICK BUILDING S","09/99   ",100.49,0
"10-2010-000","09-01-1999","MCCORMICK BUILDING S","09/99   ",0,165.77
"10-0300-412","09-01-1999","WHITE HARDWARE      ","09/99   ",19.93,0
"10-0400-412","09-01-1999","WHITE HARDWARE      ","09/99   ",46.05,0
"10-0400-443","09-01-1999","WHITE HARDWARE      ","09/99   ",39.5,0
"10-0500-443","09-01-1999","WHITE HARDWARE      ","09/99   ",26.87,0
"10-2010-000","09-01-1999","WHITE HARDWARE      ","09/99   ",0,132.35
"10-0400-443","09-01-1999","J. W. FOOSHE, INC.  ","09/99   ",492.11,0
"10-0300-414","09-01-1999","J. W. FOOSHE, INC.  ","09/99   ",28.62,0
"10-2010-000","09-01-1999","J. W. FOOSHE, INC.  ","09/99   ",0,520.73
"10-0400-411","09-01-1999","INDCHEM, INC.       ","09/99   ",1381.45,0
"10-0500-411","09-01-1999","INDCHEM, INC.       ","09/99   ",599.26,0
"10-2010-000","09-01-1999","INDCHEM, INC.       ","09/99   ",0,1980.71
"10-0300-416","09-01-1999","GTE SOUTH           ","09/99   ",110.19,0
"10-0400-416","09-01-1999","GTE SOUTH           ","09/99   ",110.19,0
"10-0500-416","09-01-1999","GTE SOUTH           ","09/99   ",110.19,0
"10-2010-000","09-01-1999","GTE SOUTH           ","09/99   ",0,330.57
"10-0400-410","09-01-1999","LITTLE RIVER ELECTRI","09/99   ",4085,0
"10-2010-000","09-01-1999","LITTLE RIVER ELECTRI","09/99   ",0,4085
"10-0400-416","09-01-1999","WEST CAROLINA TELEPH","09/99   ",31.49,0
"10-2010-000","09-01-1999","WEST CAROLINA TELEPH","09/99   ",0,31.49
"10-0400-438","09-01-1999","DAVIS & FLOYD, INC. ","09/99   ",23,0
"10-0500-438","09-01-1999","DAVIS & FLOYD, INC. ","09/99   ",87,0
"10-2010-000","09-01-1999","DAVIS & FLOYD, INC. ","09/99   ",0,110
"10-0500-422","09-01-1999","DARBY ELECTRIC COMPA","09/99   ",3800.46,0
"10-2010-000","09-01-1999","DARBY ELECTRIC COMPA","09/99   ",0,3800.46
"10-0300-414","09-01-1999","MCCORMICK COUNTY    ","09/99   ",32.88,0
"10-0400-414","09-01-1999","MCCORMICK COUNTY    ","09/99   ",32.88,0
"10-0500-414","09-01-1999","MCCORMICK COUNTY    ","09/99   ",32.87,0
"10-2010-000","09-01-1999","MCCORMICK COUNTY    ","09/99   ",0,98.63
"10-0300-437","09-01-1999","CINTAS RENTAL UNIFOR","09/99   ",471.92,0
"10-0400-437","09-01-1999","CINTAS RENTAL UNIFOR","09/99   ",146.4,0
"10-0500-437","09-01-1999","CINTAS RENTAL UNIFOR","09/99   ",109.25,0
"10-0400-443","09-01-1999","CINTAS RENTAL UNIFOR","09/99   ",7.75,0
"10-0300-413","09-01-1999","CINTAS RENTAL UNIFOR","09/99   ",5.02,0
"10-0400-413","09-01-1999","CINTAS RENTAL UNIFOR","09/99   ",5.02,0
"10-0500-413","09-01-1999","CINTAS RENTAL UNIFOR","09/99   ",5.02,0
"10-2010-000","09-01-1999","CINTAS RENTAL UNIFOR","09/99   ",0,750.38
"10-0400-412","09-01-1999","PIPELINE SUPPLY CO.,","09/99   ",53.8,0
"10-2010-000","09-01-1999","PIPELINE SUPPLY CO.,","09/99   ",0,53.8
"10-0400-412","09-01-1999","AUGUSTA READY MIX   ","09/99   ",178.08,0
"10-2010-000","09-01-1999","AUGUSTA READY MIX   ","09/99   ",0,178.08
"10-0300-409","09-01-1999","U. S. DEPT OF ENERGY","09/99   ",2493.49,0
"10-2010-000","09-01-1999","U. S. DEPT OF ENERGY","09/99   ",0,2493.49
"10-0300-414","09-01-1999","CARQUEST AUTO SUPPLY","09/99   ",164.36,0
"10-2010-000","09-01-1999","CARQUEST AUTO SUPPLY","09/99   ",0,164.36
"10-0400-442","09-01-1999","STROM'S DRUG STORE  ","09/99   ",13.49,0
"10-0500-442","09-01-1999","STROM'S DRUG STORE  ","09/99   ",6.04,0
"10-0400-443","09-01-1999","STROM'S DRUG STORE  ","09/99   ",4.1,0
"10-0500-443","09-01-1999","STROM'S DRUG STORE  ","09/99   ",4.1,0
"10-2010-000","09-01-1999","STROM'S DRUG STORE  ","09/99   ",0,27.73
"10-0300-412","09-01-1999","KELLY'S SAW SHOP    ","09/99   ",63.6,0
"10-0500-412","09-01-1999","KELLY'S SAW SHOP    ","09/99   ",15.45,0
"10-0400-443","09-01-1999","KELLY'S SAW SHOP    ","09/99   ",31.8,0
"10-2010-000","09-01-1999","KELLY'S SAW SHOP    ","09/99   ",0,110.85
"10-0300-413","09-01-1999","QUILL CORPORATION   ","09/99   ",15.34,0
"10-0400-413","09-01-1999","QUILL CORPORATION   ","09/99   ",15.34,0
"10-0500-413","09-01-1999","QUILL CORPORATION   ","09/99   ",15.34,0
"10-2010-000","09-01-1999","QUILL CORPORATION   ","09/99   ",0,46.02
"10-0500-443","09-01-1999","DILLION/COLUMBIA SUP","09/99   ",288.99,0
"10-2010-000","09-01-1999","DILLION/COLUMBIA SUP","09/99   ",0,288.99
"10-0400-450","09-01-1999","EAST COST SERVICE CO","09/99   ",2112.46,0
"10-2010-000","09-01-1999","EAST COST SERVICE CO","09/99   ",0,2112.46
"10-0300-417","09-01-1999","MCKINLEY, COOPER & C","09/99   ",466.67,0
"10-0400-417","09-01-1999","MCKINLEY, COOPER & C","09/99   ",466.67,0
"10-0500-417","09-01-1999","MCKINLEY, COOPER & C","09/99   ",466.66,0
"10-2010-000","09-01-1999","MCKINLEY, COOPER & C","09/99   ",0,1400
"10-0300-414","09-01-1999","WILSON EXXON SERVICE","09/99   ",28.75,0
"10-0500-414","09-01-1999","WILSON EXXON SERVICE","09/99   ",16,0
"10-2010-000","09-01-1999","WILSON EXXON SERVICE","09/99   ",0,44.75
"10-0300-450","09-01-1999","ELECTRIC UTILITY SUP","09/99   ",14847.4,0
"10-2010-000","09-01-1999","ELECTRIC UTILITY SUP","09/99   ",0,14847.4
"10-0300-450","09-01-1999","WESCO DISTRIBUTION  ","09/99   ",1172.86,0
"10-2010-000","09-01-1999","WESCO DISTRIBUTION  ","09/99   ",0,1172.86
"10-0300-408","09-01-1999","SCE&G               ","09/99   ",108121.15,0
"10-2010-000","09-01-1999","SCE&G               ","09/99   ",0,108121.15
"10-0400-412","09-01-1999","NAPA AUTO PARTS     ","09/99   ",1.55,0
"10-0300-414","09-01-1999","NAPA AUTO PARTS     ","09/99   ",87.84,0
"10-0400-414","09-01-1999","NAPA AUTO PARTS     ","09/99   ",26.77,0
"10-0500-443","09-01-1999","NAPA AUTO PARTS     ","09/99   ",24.77,0
"10-0500-422","09-01-1999","NAPA AUTO PARTS     ","09/99   ",9.34,0
"10-2010-000","09-01-1999","NAPA AUTO PARTS     ","09/99   ",0,150.27
"10-1020-000","09-10-1999","ACE POLE COL        "," 5952   ",0,18883.9
"10-2010-000","09-10-1999","ACE POLE COL        "," 5952   ",18883.9,0
"10-1020-000","09-10-1999","APPLIED INDUST TECH "," 5953   ",0,149.16
"10-2010-000","09-10-1999","APPLIED INDUST TECH "," 5953   ",149.16,0
"10-1020-000","09-10-1999","AUGUSTA READY MIX   "," 5954   ",0,178.08
"10-2010-000","09-10-1999","AUGUSTA READY MIX   "," 5954   ",178.08,0
"10-1020-000","09-10-1999","BUREAU OF FINANCE - "," 5955   ",0,75
"10-2010-000","09-10-1999","BUREAU OF FINANCE - "," 5955   ",75,0
"10-1020-000","09-10-1999","CARQUEST AUTO SUPPLY"," 5956   ",0,164.36
"10-2010-000","09-10-1999","CARQUEST AUTO SUPPLY"," 5956   ",164.36,0
"10-1020-000","09-10-1999","CINTAS RENTAL UNIFOR"," 5957   ",0,750.38
"10-2010-000","09-10-1999","CINTAS RENTAL UNIFOR"," 5957   ",750.38,0
"10-1020-000","09-10-1999","COMM. OF PUBLIC WORK"," 5958   ",0,598.36
"10-2010-000","09-10-1999","COMM. OF PUBLIC WORK"," 5958   ",598.36,0
"10-1020-000","09-10-1999","DARBY ELECTRIC COMPA"," 5959   ",0,3800.46
"10-2010-000","09-10-1999","DARBY ELECTRIC COMPA"," 5959   ",3800.46,0
"10-1020-000","09-10-1999","DAVIS & FLOYD, INC. "," 5960   ",0,110
"10-2010-000","09-10-1999","DAVIS & FLOYD, INC. "," 5960   ",110,0
"10-1020-000","09-10-1999","DILLION/COLUMBIA SUP"," 5961   ",0,288.99
"10-2010-000","09-10-1999","DILLION/COLUMBIA SUP"," 5961   ",288.99,0
"10-1020-000","09-10-1999","EAST COST SERVICE CO"," 5962   ",0,2112.46
"10-2010-000","09-10-1999","EAST COST SERVICE CO"," 5962   ",2112.46,0
"10-1020-000","09-10-1999","ELECTRIC UTILITY SUP"," 5963   ",0,14847.4
"10-2010-000","09-10-1999","ELECTRIC UTILITY SUP"," 5963   ",14847.4,0
"10-1020-000","09-10-1999","ENVIRONMENTAL SPECIA"," 5964   ",0,1076.25
"10-2010-000","09-10-1999","ENVIRONMENTAL SPECIA"," 5964   ",1076.25,0
"10-1020-000","09-10-1999","FISHER SCIENTIFIC   "," 5965   ",0,714.21
"10-2010-000","09-10-1999","FISHER SCIENTIFIC   "," 5965   ",714.21,0
"10-1020-000","09-10-1999","GEORGIA CAROLINA WEL"," 5966   ",0,95.22
"10-2010-000","09-10-1999","GEORGIA CAROLINA WEL"," 5966   ",95.22,0
"10-1020-000","09-10-1999","GINGERICH'S GAS SERV"," 5967   ",0,8
"10-2010-000","09-10-1999","GINGERICH'S GAS SERV"," 5967   ",8,0
"10-1020-000","09-10-1999","GREENWOOD EQUIPMENT "," 5968   ",0,111.31
"10-2010-000","09-10-1999","GREENWOOD EQUIPMENT "," 5968   ",111.31,0
"10-1020-000","09-10-1999","GREENWOOD COOPERATIV"," 5969   ",0,718.63
"10-2010-000","09-10-1999","GREENWOOD COOPERATIV"," 5969   ",718.63,0
"10-1020-000","09-10-1999","GTE SOUTH           "," 5970   ",0,330.57
"10-2010-000","09-10-1999","GTE SOUTH           "," 5970   ",330.57,0
"10-1020-000","09-10-1999","HILL'S BP           "," 5971   ",0,16
"10-2010-000","09-10-1999","HILL'S BP           "," 5971   ",16,0
"10-1020-000","09-10-1999","HUGHES SUPPPLY, INC."," 5972   ",0,1499.92
"10-2010-000","09-10-1999","HUGHES SUPPPLY, INC."," 5972   ",1499.92,0
"10-1020-000","09-10-1999","IKON OFFICE SOLUTION"," 5973   ",0,139
"10-2010-000","09-10-1999","IKON OFFICE SOLUTION"," 5973   ",139,0
"10-1020-000","09-10-1999","INDCHEM, INC.       "," 5974   ",0,1980.71
"10-2010-000","09-10-1999","INDCHEM, INC.       "," 5974   ",1980.71,0
"10-1020-000","09-10-1999","J. W. FOOSHE, INC.  "," 5975   ",0,520.73
"10-2010-000","09-10-1999","J. W. FOOSHE, INC.  "," 5975   ",520.73,0
"10-1020-000","09-10-1999","KELLY'S SAW SHOP    "," 5976   ",0,110.85
"10-2010-000","09-10-1999","KELLY'S SAW SHOP    "," 5976   ",110.85,0
"10-1020-000","09-10-1999","LANCE               "," 5977   ",0,113.44
"10-2010-000","09-10-1999","LANCE               "," 5977   ",113.44,0
"10-1020-000","09-10-1999","LITTLE RIVER ELECTRI"," 5978   ",0,4085
"10-2010-000","09-10-1999","LITTLE RIVER ELECTRI"," 5978   ",4085,0
"10-1020-000","09-10-1999","MCCORMICK BUILDING S"," 5979   ",0,165.77
"10-2010-000","09-10-1999","MCCORMICK BUILDING S"," 5979   ",165.77,0
"10-1020-000","09-10-1999","MCCORMICK COUNTY    "," 5980   ",0,98.63
"10-2010-000","09-10-1999","MCCORMICK COUNTY    "," 5980   ",98.63,0
"10-1020-000","09-10-1999","MCKINLEY, COOPER & C"," 5981   ",0,1400
"10-2010-000","09-10-1999","MCKINLEY, COOPER & C"," 5981   ",1400,0
"10-1020-000","09-10-1999","NAPA AUTO PARTS     "," 5982   ",0,150.27
"10-2010-000","09-10-1999","NAPA AUTO PARTS     "," 5982   ",150.27,0
"10-1020-000","09-10-1999","PIEDMONT COCA-COLA  "," 5983   ",0,215.18
"10-2010-000","09-10-1999","PIEDMONT COCA-COLA  "," 5983   ",215.18,0
"10-1020-000","09-10-1999","PIPELINE SUPPLY CO.,"," 5984   ",0,53.8
"10-2010-000","09-10-1999","PIPELINE SUPPLY CO.,"," 5984   ",53.8,0
"10-1020-000","09-10-1999","POWER SUPPLY INC.   "," 5985   ",0,1466.78
"10-2010-000","09-10-1999","POWER SUPPLY INC.   "," 5985   ",1466.78,0
"10-1020-000","09-10-1999","QUILL CORPORATION   "," 5986   ",0,46.02
"10-2010-000","09-10-1999","QUILL CORPORATION   "," 5986   ",46.02,0
"10-1020-000","09-10-1999","SCE&G               "," 5987   ",0,108121.15
"10-2010-000","09-10-1999","SCE&G               "," 5987   ",108121.15,0
"10-1020-000","09-10-1999","SHEALY ELECTRICAL WH"," 5988   ",0,352.71
"10-2010-000","09-10-1999","SHEALY ELECTRICAL WH"," 5988   ",352.71,0
"10-1020-000","09-10-1999","SOUTH CAROLINA TAX C"," 5989   ",0,5165.89
"10-2010-000","09-10-1999","SOUTH CAROLINA TAX C"," 5989   ",5165.89,0
"10-1020-000","09-10-1999","STROM'S DRUG STORE  "," 5990   ",0,27.73
"10-2010-000","09-10-1999","STROM'S DRUG STORE  "," 5990   ",27.73,0
"10-1020-000","09-10-1999","THE BANK OF NEW YORK"," 5991   ",0,1694.45
"10-2010-000","09-10-1999","THE BANK OF NEW YORK"," 5991   ",1694.45,0
"10-1020-000","09-10-1999","U. S. DEPT OF ENERGY"," 5992   ",0,2493.49
"10-2010-000","09-10-1999","U. S. DEPT OF ENERGY"," 5992   ",2493.49,0
"10-1020-000","09-10-1999","VALKENBURG EQUIPMENT"," 5993   ",0,417.12
"10-2010-000","09-10-1999","VALKENBURG EQUIPMENT"," 5993   ",417.12,0
"10-1020-000","09-10-1999","VANYO               "," 5994   ",0,904.41
"10-2010-000","09-10-1999","VANYO               "," 5994   ",904.41,0
"10-1020-000","09-10-1999","W & J AUTOMOTIVE    "," 5995   ",0,410.28
"10-2010-000","09-10-1999","W & J AUTOMOTIVE    "," 5995   ",410.28,0
"10-1020-000","09-10-1999","WESCO DISTRIBUTION  "," 5996   ",0,1172.86
"10-2010-000","09-10-1999","WESCO DISTRIBUTION  "," 5996   ",1172.86,0
"10-1020-000","09-10-1999","WEST CAROLINA TELEPH"," 5997   ",0,31.49
"10-2010-000","09-10-1999","WEST CAROLINA TELEPH"," 5997   ",31.49,0
"10-1020-000","09-10-1999","WHITE HARDWARE      "," 5998   ",0,132.35
"10-2010-000","09-10-1999","WHITE HARDWARE      "," 5998   ",132.35,0
"10-1020-000","09-10-1999","WILSON EXXON SERVICE"," 5999   ",0,44.75
"10-2010-000","09-10-1999","WILSON EXXON SERVICE"," 5999   ",44.75,0
"10-0300-418","09-09-1999","SCLGAG              ","6612    ",921.4,0
"10-0400-418","09-09-1999","SCLGAG              ","6612    ",1612.45,0
"10-0500-418","09-09-1999","SCLGAG              ","6612    ",691.05,0
"10-1030-000","09-09-1999","SC STATE TREASURER  ","6634    ",0,197.5
"10-1030-000","09-09-1999","AFLAC               ","6633    ",0,69.57
"10-1030-000","09-09-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",0,2292.6
"10-1030-000","09-09-1999","SC STATE EMP CR UN  ","6635    ",0,620.96
"10-1030-000","09-09-1999","SCLGAG              ","6612    ",0,4563.1
"10-2100-000","09-09-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",968.78,0
"10-2120-000","09-09-1999","EFTPS(FICA/FEDERAL) ","EFTPS   ",1323.82,0
"10-2140-000","09-09-1999","SCLGAG              ","6612    ",85.9,0
"10-2140-000","09-09-1999","SCLGAG              ","6612    ",1252.3,0
"10-2140-000","09-09-1999","AFLAC               ","6633    ",69.57,0
"10-2150-000","09-09-1999","SC STATE EMP CR UN  ","6635    ",620.96,0
"10-2170-000","09-09-1999","SC STATE TREASURER  ","6634    ",197.5,0
"10-1200-000","09-09-1999","FROM UTILITIES      ","UB090999",0,2035.15
"10-1050-000","09-09-1999","FROM UTILITIES      ","UB090999",2035.15,0
"10-1200-000","09-09-1999","FROM UTILITIES      ","UB090999",0,1208.69
"10-1050-000","09-09-1999","FROM UTILITIES      ","UB090999",1208.69,0
"10-1200-000","09-09-1999","FROM UTILITIES      ","UB090999",0,28379.12
"10-1020-000","09-09-1999","FROM UTILITIES      ","UB090999",28379.12,0
"10-0300-320","09-09-1999","FROM UTILITIES      ","UB090999",0,7.96
"10-1020-000","09-09-1999","FROM UTILITIES      ","UB090999",7.96,0
"10-1200-000","09-09-1999","FROM UTILITIES      ","UB090999",0,566
"10-0300-001","09-09-1999","FROM UTILITIES      ","UB090999",566,0
"10-1200-000","09-09-1999","FROM UTILITIES      ","UB090999",0,263.4
"10-1020-000","09-09-1999","FROM UTILITIES      ","UB090999",263.4,0
"10-1120-000","08-31-1999","METER DEPOSIT       ","~       ",200,0
"10-2200-000","08-31-1999","METER DEPOSIT       ","~       ",0,200
"10-1020-000","09-10-1999","EL MISC-RET CHECK   ","~       ",25,0
"10-0300-350","09-10-1999","EL MISC-RET CHECK   ","~       ",0,25
"10-1120-000","09-10-1999","EL MISC-RET CHECK   ","~       ",100,0
"10-2200-000","09-10-1999","EL MISC-RET CHECK   ","~       ",0,100
"10-1120-000","09-07-1999","METER DEPOSIT       ","~       ",220,0
"10-2200-000","09-07-1999","METER DEPOSIT       ","~       ",0,220
"10-1120-000","09-07-1999","METER DEPOSIT       ","~       ",50,0
"10-2200-000","09-07-1999","METER DEPOSIT       ","~       ",0,50
"10-1120-000","09-09-1999","METER DEPOSIT       ","~       ",120,0
"10-2200-000","09-09-1999","METER DEPOSIT       ","~       ",0,120
"10-1120-000","09-09-1999","METER DEPOSIT       ","~       ",50,0
"10-2200-000","09-09-1999","METER DEPOSIT       ","~       ",0,50
"10-1120-000","09-09-1999","METER DEPOSIT       ","~       ",50,0
"10-2200-000","09-09-1999","METER DEPOSIT       ","~       ",0,50
"10-1200-000","09-10-1999","FROM UTILITIES      ","UB091099",0,2521.77
"10-1050-000","09-10-1999","FROM UTILITIES      ","UB091099",2521.77,0
"10-1200-000","09-10-1999","FROM UTILITIES      ","UB091099",0,2392.7
"10-1050-000","09-10-1999","FROM UTILITIES      ","UB091099",2392.7,0
"10-1200-000","09-10-1999","FROM UTILITIES      ","UB091099",0,23970.19
"10-1020-000","09-10-1999","FROM UTILITIES      ","UB091099",23970.19,0
"10-0400-320","09-10-1999","FROM UTILITIES      ","UB091099",0,4.7
"10-1050-000","09-10-1999","FROM UTILITIES      ","UB091099",4.7,0
"10-0500-320","09-10-1999","FROM UTILITIES      ","UB091099",0,5.2
"10-1050-000","09-10-1999","FROM UTILITIES      ","UB091099",5.2,0
"10-0300-320","09-10-1999","FROM UTILITIES      ","UB091099",0,83.62
"10-1020-000","09-10-1999","FROM UTILITIES      ","UB091099",83.62,0
"10-1200-000","09-10-1999","FROM UTILITIES      ","UB091099",0,888
"10-0300-001","09-10-1999","FROM UTILITIES      ","UB091099",888,0
"10-0600-320","09-10-1999","FROM UTILITIES      ","UB091099",0,.8
"10-1020-000","09-10-1999","FROM UTILITIES      ","UB091099",.8,0
"10-1200-000","09-10-1999","FROM UTILITIES      ","UB091099",0,492.3
"10-1020-000","09-10-1999","FROM UTILITIES      ","UB091099",492.3,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,30437.62
"10-1050-000","09-13-1999","FROM UTILITIES      ","UB091399",30437.62,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,28037.81
"10-1050-000","09-13-1999","FROM UTILITIES      ","UB091399",28037.81,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,19155.63
"10-1020-000","09-13-1999","FROM UTILITIES      ","UB091399",19155.63,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,405
"10-0300-001","09-13-1999","FROM UTILITIES      ","UB091399",405,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,356.4
"10-1020-000","09-13-1999","FROM UTILITIES      ","UB091399",356.4,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,1498.21
"10-1050-000","09-13-1999","FROM UTILITIES      ","UB091399",1498.21,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,1537.76
"10-1050-000","09-13-1999","FROM UTILITIES      ","UB091399",1537.76,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,22679.63
"10-1020-000","09-13-1999","FROM UTILITIES      ","UB091399",22679.63,0
"10-0400-320","09-13-1999","FROM UTILITIES      ","UB091399",0,2.28
"10-1050-000","09-13-1999","FROM UTILITIES      ","UB091399",2.28,0
"10-0500-320","09-13-1999","FROM UTILITIES      ","UB091399",0,2.4
"10-1050-000","09-13-1999","FROM UTILITIES      ","UB091399",2.4,0
"10-0300-320","09-13-1999","FROM UTILITIES      ","UB091399",0,97.48
"10-1020-000","09-13-1999","FROM UTILITIES      ","UB091399",97.48,0
"10-0300-320","09-13-1999","FROM UTILITIES      ","UB091399",0,15
"10-1020-000","09-13-1999","FROM UTILITIES      ","UB091399",15,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,439
"10-0300-001","09-13-1999","FROM UTILITIES      ","UB091399",439,0
"10-0600-320","09-13-1999","FROM UTILITIES      ","UB091399",0,1.3
"10-1020-000","09-13-1999","FROM UTILITIES      ","UB091399",1.3,0
"10-1200-000","09-13-1999","FROM UTILITIES      ","UB091399",0,234.3
"10-1020-000","09-13-1999","FROM UTILITIES      ","UB091399",234.3,0
"10-1200-000","09-14-1999","FROM UTILITIES      ","UB091499",0,821.6
"10-1050-000","09-14-1999","FROM UTILITIES      ","UB091499",821.6,0
"10-1200-000","09-14-1999","FROM UTILITIES      ","UB091499",0,418.17
"10-1050-000","09-14-1999","FROM UTILITIES      ","UB091499",418.17,0
"10-1200-000","09-14-1999","FROM UTILITIES      ","UB091499",0,19879.06
"10-1020-000","09-14-1999","FROM UTILITIES      ","UB091499",19879.06,0
"10-0400-320","09-14-1999","FROM UTILITIES      ","UB091499",0,25.08
"10-1050-000","09-14-1999","FROM UTILITIES      ","UB091499",25.08,0
"10-0500-320","09-14-1999","FROM UTILITIES      ","UB091499",0,2.19
"10-1050-000","09-14-1999","FROM UTILITIES      ","UB091499",2.19,0
