"Acct Number","Date","Description","Reference","Debit","Credit"
"20-200-04","10/05/16","TRI-STATE THEATRE SE","BOOKING ",0,600
"20-400-21","10/05/16","SONY                ","MAGNIF. ",750.9,0
"20-200-04","10/05/16","SONY                ","MAGNIF. ",0,750.9
"20-400-21","10/05/16","LIONS GATE          ","BLAIR WI",210.96,0
"20-200-04","10/05/16","LIONS GATE          ","BLAIR WI",0,210.96
"20-100-01","10/05/16","BUCHANAN COUNTY P. S"," 13143  ",0,414
"20-200-04","10/05/16","BUCHANAN COUNTY P. S"," 13143  ",414,0
"20-100-01","10/05/16","COCA-COLA           "," 13144  ",0,682.5
"20-200-04","10/05/16","COCA-COLA           "," 13144  ",682.5,0
"20-100-01","10/05/16","LIONS GATE          "," 13145  ",0,210.96
"20-200-04","10/05/16","LIONS GATE          "," 13145  ",210.96,0
"20-100-01","10/05/16","SHAVER SOUND SERVICE"," 13146  ",0,962.44
"20-200-04","10/05/16","SHAVER SOUND SERVICE"," 13146  ",962.44,0
"20-100-01","10/05/16","SONY                "," 13147  ",0,750.9
"20-200-04","10/05/16","SONY                "," 13147  ",750.9,0
"20-100-01","10/05/16","TOWN OF GRUNDY      "," 13148  ",0,3763.77
"20-200-04","10/05/16","TOWN OF GRUNDY      "," 13148  ",3763.77,0
"20-100-01","10/05/16","TOWN OF GRUNDY/FOOD "," 13149  ",0,233.58
"20-200-04","10/05/16","TOWN OF GRUNDY/FOOD "," 13149  ",233.58,0
"20-100-01","10/05/16","TRI-STATE THEATRE SE"," 13150  ",0,600
"20-200-04","10/05/16","TRI-STATE THEATRE SE"," 13150  ",600,0
"10-400-07","10/06/16","WALMART             ","DEBIT   ",104.25,0
"10-100-23","10/06/16","WALMART             ","DEBIT   ",0,104.25
"20-300-04","10/06/16","MERRITT             ","~       ",0,300
"20-100-01","10/06/16","MERRITT             ","~       ",300,0
"20-300-04","10/06/16","GNB                 ","~       ",0,300
"20-100-01","10/06/16","GNB                 ","~       ",300,0
"10-300-02","10/06/16","CIR CRT CLRK        ","~       ",0,392.58
"10-100-23","10/06/16","CIR CRT CLRK        ","~       ",392.58,0
"10-300-08","10/06/16","DIXIE ROOFING       ","~       ",0,143.98
"10-100-23","10/06/16","DIXIE ROOFING       ","~       ",143.98,0
"10-300-15","10/06/16","KEENE               ","~       ",0,701.85
"10-100-23","10/06/16","KEENE               ","~       ",701.85,0
"10-300-08","10/07/16","PACER CONSTRUCTION  ","~       ",0,32
"10-100-23","10/07/16","PACER CONSTRUCTION  ","~       ",32,0
"10-300-37","10/07/16","VML INS. PROGRAMS   ","~       ",0,1985
"10-100-23","10/07/16","VML INS. PROGRAMS   ","~       ",1985,0
"10-300-07","10/07/16","DIRECT DEPOSIT      ","~       ",0,802.92
"10-100-23","10/07/16","DIRECT DEPOSIT      ","~       ",802.92,0
"10-300-07","10/07/16","DIRECT DEPOSIT      ","~       ",0,503.63
"10-100-23","10/07/16","DIRECT DEPOSIT      ","~       ",503.63,0
"20-300-04","10/07/16","MEDICAL PARK RX     ","~       ",0,250
"20-100-01","10/07/16","MEDICAL PARK RX     ","~       ",250,0
"10-300-25","10/04/16","INTEREST            ","~       ",0,72.84
"10-100-03","10/04/16","INTEREST            ","~       ",72.84,0
"10-300-14","10/10/16","Garbage Deposit     ","~       ",0,1950.24
"10-100-23","10/10/16","Garbage Deposit     ","~       ",1950.24,0
"10-110-03","10/11/16","SEPTEMBER 2016      ","BILLING ",4495.75,0
"10-300-01","10/11/16","SEPTEMBER 2016      ","BILLING ",0,4495.75
"10-300-39","10/11/16","RICHARDSON TRUST    ","~       ",0,68500
"10-100-23","10/11/16","RICHARDSON TRUST    ","~       ",68500,0
"10-300-08","10/11/16","TAILORED FOAM       ","~       ",0,15
"10-100-23","10/11/16","TAILORED FOAM       ","~       ",15,0
"10-300-08","10/11/16","TWIN ENTERPRISE     ","~       ",0,575.92
"10-100-23","10/11/16","TWIN ENTERPRISE     ","~       ",575.92,0
"20-300-04","10/11/16","MCDONALDS           ","~       ",0,300
"20-100-01","10/11/16","MCDONALDS           ","~       ",300,0
"20-300-04","10/11/16","JUSTICE LAW         ","~       ",0,250
"20-100-01","10/11/16","JUSTICE LAW         ","~       ",250,0
"10-300-14","10/11/16","Garbage Deposit     ","~       ",0,1540
"10-100-23","10/11/16","Garbage Deposit     ","~       ",1540,0
"10-100-23","10/12/16","DONATION 4 TICKETING","TRANSFER",0,12000
"10-999-00","10/12/16","DONATION 4 TICKETING","TRANSFER",12000,0
"20-100-01","10/12/16","DONATION 4 TICKETING","TRANSFER",12000,0
"20-999-01","10/12/16","DONATION 4 TICKETING","TRANSFER",0,12000
"20-400-21","10/12/16","REAL D INC.         ","INV# 700",49,0
"20-200-04","10/12/16","REAL D INC.         ","INV# 700",0,49
"20-400-21","10/12/16","REAL D INC.         ","INV# 254",66,0
"20-200-04","10/12/16","REAL D INC.         ","INV# 254",0,66
"20-400-20","10/12/16","CONTINENTAL CONCESS.","INV# 556",543.25,0
"20-200-04","10/12/16","CONTINENTAL CONCESS.","INV# 556",0,543.25
"20-400-20","10/12/16","COCA-COLA           ","INV# 573",569.3,0
"20-200-04","10/12/16","COCA-COLA           ","INV# 573",0,569.3
"20-400-25","10/12/16","COUNCIL HIGH SCHOOL ","YEARBOOK",45,0
"20-200-04","10/12/16","COUNCIL HIGH SCHOOL ","YEARBOOK",0,45
"20-400-21","10/12/16","SONY                ","MAG. 7  ",554.5,0
"20-200-04","10/12/16","SONY                ","MAG. 7  ",0,554.5
"20-400-21","10/12/16","LIONS GATE          ","BLAIR WI",229.2,0
"20-200-04","10/12/16","LIONS GATE          ","BLAIR WI",0,229.2
"20-100-01","10/12/16","COCA-COLA           "," 13151  ",0,569.3
"20-200-04","10/12/16","COCA-COLA           "," 13151  ",569.3,0
"20-100-01","10/12/16","CONTINENTAL CONCESS."," 13152  ",0,543.25
"20-200-04","10/12/16","CONTINENTAL CONCESS."," 13152  ",543.25,0
"20-100-01","10/12/16","COUNCIL HIGH SCHOOL "," 13153  ",0,45
"20-200-04","10/12/16","COUNCIL HIGH SCHOOL "," 13153  ",45,0
"20-100-01","10/12/16","LIONS GATE          "," 13154  ",0,229.2
"20-200-04","10/12/16","LIONS GATE          "," 13154  ",229.2,0
"20-100-01","10/12/16","REAL D INC.         "," 13155  ",0,115
"20-200-04","10/12/16","REAL D INC.         "," 13155  ",115,0
"20-100-01","10/12/16","SONY                "," 13156  ",0,554.5
"20-200-04","10/12/16","SONY                "," 13156  ",554.5,0
"10-400-12","10/12/16","VERIZON WIRELESS    ","ACCT# 82",64.04,0
"10-500-12","10/12/16","VERIZON WIRELESS    ","ACCT# 82",211.13,0
"10-510-13","10/12/16","VERIZON WIRELESS    ","ACCT# 82",120.03,0
"10-200-04","10/12/16","VERIZON WIRELESS    ","ACCT# 82",0,395.2
"10-400-12","10/12/16","VERIZON             ","ACCT# 13",72.37,0
"10-530-12","10/12/16","VERIZON             ","ACCT# 13",23.32,0
"10-500-18","10/12/16","VERIZON             ","ACCT# 13",23.32,0
"10-200-04","10/12/16","VERIZON             ","ACCT# 13",0,119.01
"10-510-12","10/12/16","VERIZON             ","ACCT# 76",106.96,0
"10-200-04","10/12/16","VERIZON             ","ACCT# 76",0,106.96
"10-500-09","10/12/16","AUTOZONE            ","ACCT# 00",445.65,0
"10-520-09","10/12/16","AUTOZONE            ","ACCT# 00",61.16,0
"10-550-09","10/12/16","AUTOZONE            ","ACCT# 00",65.46,0
"10-200-04","10/12/16","AUTOZONE            ","ACCT# 00",0,572.27
"10-550-19","10/12/16","WEX BANK            ","ACCT# 36",404.67,0
"10-520-19","10/12/16","WEX BANK            ","ACCT# 36",698.26,0
"10-510-19","10/12/16","WEX BANK            ","ACCT# 36",718.75,0
"10-500-19","10/12/16","WEX BANK            ","ACCT# 36",1336.2,0
"10-200-04","10/12/16","WEX BANK            ","ACCT# 36",0,3157.88
"10-510-19","10/12/16","FOOD CITY           ","ACCT# 10",32.05,0
"10-200-04","10/12/16","FOOD CITY           ","ACCT# 10",0,32.05
"10-500-20","10/12/16","ADVANCE AUTO PARTS  ","ACCT# 21",199.99,0
"10-200-04","10/12/16","ADVANCE AUTO PARTS  ","ACCT# 21",0,199.99
"10-550-07","10/12/16","SAM'S CLUB          ","ACCT# 60",99,0
"10-510-10","10/12/16","SAM'S CLUB          ","ACCT# 60",204.83,0
"10-400-50","10/12/16","SAM'S CLUB          ","ACCT# 60",68.81,0
"10-500-10","10/12/16","SAM'S CLUB          ","ACCT# 60",361.42,0
"10-200-04","10/12/16","SAM'S CLUB          ","ACCT# 60",0,734.06
"10-510-10","10/12/16","QUILL CORPORATION   ","ACCT# C7",265.83,0
"10-200-04","10/12/16","QUILL CORPORATION   ","ACCT# C7",0,265.83
"10-510-09","10/12/16","CALHOUN'S GARAGE    ","INV# 456",135,0
"10-200-04","10/12/16","CALHOUN'S GARAGE    ","INV# 456",0,135
"10-500-18","10/12/16","VANSANT AUTO & SMALL","ACCT# 25",156.01,0
"10-520-09","10/12/16","VANSANT AUTO & SMALL","ACCT# 25",159.86,0
"10-200-04","10/12/16","VANSANT AUTO & SMALL","ACCT# 25",0,315.87
"10-400-07","10/12/16","HUNGATE BUSINESS SER","ACCT# TO",281.67,0
"10-110-01","10/12/16","HUNGATE BUSINESS SER","ACCT# TO",281.66,0
"10-120-01","10/12/16","HUNGATE BUSINESS SER","ACCT# TO",281.67,0
"10-200-04","10/12/16","HUNGATE BUSINESS SER","ACCT# TO",0,845
"10-400-07","10/12/16","HUNGATE BUSINESS SER","ACCT# TO",295,0
"10-200-04","10/12/16","HUNGATE BUSINESS SER","ACCT# TO",0,295
"10-510-09","10/12/16","BUCHANAN AUTOMOTIVE ","SR# 7344",572,0
"10-200-04","10/12/16","BUCHANAN AUTOMOTIVE ","SR# 7344",0,572
"10-400-24","10/12/16","SESCO MANAGEMENT    ","INV# 826",75,0
"10-200-04","10/12/16","SESCO MANAGEMENT    ","INV# 826",0,75
"10-400-07","10/12/16","SESCO MANAGEMENT    ","INV# 568",85.93,0
"10-200-04","10/12/16","SESCO MANAGEMENT    ","INV# 568",0,85.93
"10-500-09","10/12/16","ANCHORAGE PHOTO & VI","INV# 103",251.21,0
"10-200-04","10/12/16","ANCHORAGE PHOTO & VI","INV# 103",0,251.21
"10-510-17","10/12/16","LOWE'S              ","INV# 019",749.28,0
"10-200-04","10/12/16","LOWE'S              ","INV# 019",0,749.28
"10-550-18","10/12/16","TWO WAY RADIO SERVIC","TOWN2   ",150,0
"10-200-04","10/12/16","TWO WAY RADIO SERVIC","TOWN2   ",0,150
"10-510-06","10/12/16","GALL'S, LLC.        ","ACCT# 54",156.12,0
"10-200-04","10/12/16","GALL'S, LLC.        ","ACCT# 54",0,156.12
"10-500-16","10/12/16","ECONO SIGNS LLC     ","INV# 10-",234.78,0
"10-200-04","10/12/16","ECONO SIGNS LLC     ","INV# 10-",0,234.78
"10-560-20","10/12/16","HUBERT SOULYRETTE   ","SEPTEMBE",300,0
"10-200-04","10/12/16","HUBERT SOULYRETTE   ","SEPTEMBE",0,300
"10-400-07","10/12/16","Dominion Office Prod","SEPTEMBE",216.9,0
"10-200-04","10/12/16","Dominion Office Prod","SEPTEMBE",0,216.9
"10-500-10","10/12/16","PUMPHOUSE SUPPLY    ","INV# 982",95.47,0
"10-200-04","10/12/16","PUMPHOUSE SUPPLY    ","INV# 982",0,95.47
"10-500-10","10/12/16","PUMPHOUSE SUPPLY    ","INV# 989",115.94,0
"10-200-04","10/12/16","PUMPHOUSE SUPPLY    ","INV# 989",0,115.94
"10-500-10","10/12/16","PUMPHOUSE SUPPLY    ","INV# 980",26.53,0
"10-200-04","10/12/16","PUMPHOUSE SUPPLY    ","INV# 980",0,26.53
"10-500-20","10/12/16","VANSANT LUMBER COMPA","ACCT# 21",94.99,0
"10-500-16","10/12/16","VANSANT LUMBER COMPA","ACCT# 21",53.91,0
"10-500-10","10/12/16","VANSANT LUMBER COMPA","ACCT# 21",38.97,0
"10-500-16","10/12/16","VANSANT LUMBER COMPA","ACCT# 21",34.14,0
"10-500-09","10/12/16","VANSANT LUMBER COMPA","ACCT# 21",7.99,0
"10-500-16","10/12/16","VANSANT LUMBER COMPA","ACCT# 21",22.76,0
"10-200-04","10/12/16","VANSANT LUMBER COMPA","ACCT# 21",0,252.76
"10-560-25","10/12/16","APP. AGENCY FOR SR. ","INV# 289",600,0
"10-200-04","10/12/16","APP. AGENCY FOR SR. ","INV# 289",0,600
"10-510-21","10/12/16","FLETCHER'S HARDWARE ","INV# 147",110.53,0
"10-200-04","10/12/16","FLETCHER'S HARDWARE ","INV# 147",0,110.53
"10-510-16","10/12/16","IGO TECHNOLOGY      ","INV# 104",135,0
"10-200-04","10/12/16","IGO TECHNOLOGY      ","INV# 104",0,135
"10-400-11","10/12/16","TOWN OF GRUNDY I.D.A","SEPTEMBE",394.02,0
"10-200-04","10/12/16","TOWN OF GRUNDY I.D.A","SEPTEMBE",0,394.02
"10-510-17","10/12/16","T & W PEST CONTROL  ","SEPTEMBE",40,0
"10-550-15","10/12/16","T & W PEST CONTROL  ","SEPTEMBE",30,0
"10-200-04","10/12/16","T & W PEST CONTROL  ","SEPTEMBE",0,70
"10-550-09","10/12/16","FREEDOM FORD-LINCOLN","ACCT# TO",759.22,0
"10-200-04","10/12/16","FREEDOM FORD-LINCOLN","ACCT# TO",0,759.22
"10-550-09","10/12/16","VEST'S SALES & SERVI","INV# 121",95,0
"10-550-09","10/12/16","VEST'S SALES & SERVI","INV# 121",287.18,0
"10-550-45","10/12/16","VEST'S SALES & SERVI","INV# 121",642,0
"10-200-04","10/12/16","VEST'S SALES & SERVI","INV# 121",0,1024.18
"10-100-23","10/12/16","ADVANCE AUTO PARTS  "," 12993  ",0,199.99
"10-200-04","10/12/16","ADVANCE AUTO PARTS  "," 12993  ",199.99,0
"10-100-23","10/12/16","ANCHORAGE PHOTO & VI"," 12994  ",0,251.21
"10-200-04","10/12/16","ANCHORAGE PHOTO & VI"," 12994  ",251.21,0
"10-100-23","10/12/16","APP. AGENCY FOR SR. "," 12995  ",0,600
"10-200-04","10/12/16","APP. AGENCY FOR SR. "," 12995  ",600,0
"10-100-23","10/12/16","AUTOZONE            "," 12996  ",0,572.27
"10-200-04","10/12/16","AUTOZONE            "," 12996  ",572.27,0
"10-100-23","10/12/16","BUCHANAN AUTOMOTIVE "," 12997  ",0,572
"10-200-04","10/12/16","BUCHANAN AUTOMOTIVE "," 12997  ",572,0
"10-100-23","10/12/16","CALHOUN'S GARAGE    "," 12998  ",0,135
"10-200-04","10/12/16","CALHOUN'S GARAGE    "," 12998  ",135,0
"10-100-23","10/12/16","Dominion Office Prod"," 12999  ",0,216.9
"10-200-04","10/12/16","Dominion Office Prod"," 12999  ",216.9,0
"10-100-23","10/12/16","ECONO SIGNS LLC     "," 13000  ",0,234.78
"10-200-04","10/12/16","ECONO SIGNS LLC     "," 13000  ",234.78,0
"10-100-23","10/12/16","WEX BANK            "," 13001  ",0,3157.88
"10-200-04","10/12/16","WEX BANK            "," 13001  ",3157.88,0
"10-100-23","10/12/16","FLETCHER'S HARDWARE "," 13002  ",0,110.53
"10-200-04","10/12/16","FLETCHER'S HARDWARE "," 13002  ",110.53,0
"10-100-23","10/12/16","FOOD CITY           "," 13003  ",0,32.05
"10-200-04","10/12/16","FOOD CITY           "," 13003  ",32.05,0
"10-100-23","10/12/16","FREEDOM FORD-LINCOLN"," 13004  ",0,759.22
"10-200-04","10/12/16","FREEDOM FORD-LINCOLN"," 13004  ",759.22,0
"10-100-23","10/12/16","GALL'S, LLC.        "," 13005  ",0,156.12
"10-200-04","10/12/16","GALL'S, LLC.        "," 13005  ",156.12,0
"10-100-23","10/12/16","HUBERT SOULYRETTE   "," 13006  ",0,300
"10-200-04","10/12/16","HUBERT SOULYRETTE   "," 13006  ",300,0
"10-100-23","10/12/16","HUNGATE BUSINESS SER"," 13007  ",0,1140
"10-200-04","10/12/16","HUNGATE BUSINESS SER"," 13007  ",1140,0
"10-100-23","10/12/16","IGO TECHNOLOGY      "," 13008  ",0,135
"10-200-04","10/12/16","IGO TECHNOLOGY      "," 13008  ",135,0
"10-100-23","10/12/16","LOWE'S              "," 13009  ",0,749.28
"10-200-04","10/12/16","LOWE'S              "," 13009  ",749.28,0
"10-100-23","10/12/16","PUMPHOUSE SUPPLY    "," 13010  ",0,237.94
"10-200-04","10/12/16","PUMPHOUSE SUPPLY    "," 13010  ",237.94,0
"10-100-23","10/12/16","QUILL CORPORATION   "," 13011  ",0,265.83
"10-200-04","10/12/16","QUILL CORPORATION   "," 13011  ",265.83,0
"10-100-23","10/12/16","SAM'S CLUB          "," 13012  ",0,734.06
"10-200-04","10/12/16","SAM'S CLUB          "," 13012  ",734.06,0
"10-100-23","10/12/16","SESCO MANAGEMENT    "," 13013  ",0,160.93
"10-200-04","10/12/16","SESCO MANAGEMENT    "," 13013  ",160.93,0
"10-100-23","10/12/16","T & W PEST CONTROL  "," 13014  ",0,70
"10-200-04","10/12/16","T & W PEST CONTROL  "," 13014  ",70,0
"10-100-23","10/12/16","TOWN OF GRUNDY I.D.A"," 13015  ",0,394.02
"10-200-04","10/12/16","TOWN OF GRUNDY I.D.A"," 13015  ",394.02,0
"10-100-23","10/12/16","TWO WAY RADIO SERVIC"," 13016  ",0,150
"10-200-04","10/12/16","TWO WAY RADIO SERVIC"," 13016  ",150,0
"10-100-23","10/12/16","VANSANT LUMBER COMPA"," 13017  ",0,252.76
"10-200-04","10/12/16","VANSANT LUMBER COMPA"," 13017  ",252.76,0
"10-100-23","10/12/16","VANSANT AUTO & SMALL"," 13018  ",0,315.87
"10-200-04","10/12/16","VANSANT AUTO & SMALL"," 13018  ",315.87,0
"10-100-23","10/12/16","VERIZON WIRELESS    "," 13019  ",0,395.2
"10-200-04","10/12/16","VERIZON WIRELESS    "," 13019  ",395.2,0
"10-100-23","10/12/16","VERIZON             "," 13020  ",0,225.97
"10-200-04","10/12/16","VERIZON             "," 13020  ",225.97,0
"10-100-23","10/12/16","VEST'S SALES & SERVI"," 13021  ",0,1024.18
"10-200-04","10/12/16","VEST'S SALES & SERVI"," 13021  ",1024.18,0
"10-500-73","10/12/16","TERRA TECH ENGINEERI","296     ",19163.85,0
"10-100-03","10/12/16","TERRA TECH ENGINEERI","296     ",0,19163.85
"20-400-28","10/12/16","TOG                 ","4082    ",281.67,0
"20-100-01","10/12/16","TOG                 ","4082    ",0,281.67
"10-100-23","10/14/16","PR Net              ","~       ",0,24007.82
"10-110-01","10/14/16","Wages               ","~       ",2596.15,0
"10-110-02","10/14/16","Soc Match           ","~       ",154.99,0
"10-110-02","10/14/16","Med Match           ","~       ",36.25,0
"10-120-01","10/14/16","Wages               ","~       ",3506.58,0
"10-120-02","10/14/16","Soc Match           ","~       ",217.41,0
"10-120-02","10/14/16","Med Match           ","~       ",50.84,0
"10-200-06","10/14/16","Soc Sec Withholdings","~       ",0,1983.85
"10-200-06","10/14/16","Med Withholdings    ","~       ",0,463.96
"10-200-06","10/14/16","Soc Match Liab      ","~       ",0,1983.85
"10-200-06","10/14/16","Med Match Liab      ","~       ",0,463.96
"10-200-07","10/14/16","Fed Withholdings    ","~       ",0,2713.37
"10-200-08","10/14/16","State Withholdings  ","~       ",0,1202
"10-200-09","10/14/16","VSRS                ","~       ",0,1330.17
"10-200-09","10/14/16","HYBRID 401          ","~       ",0,67.44
"10-200-10","10/14/16","ANTHEM              ","~       ",0,287.21
"10-200-12","10/14/16","GARNISHMET          ","~       ",0,78.19
"10-200-15","10/14/16","SHORT TERM          ","~       ",0,144.69
"10-200-15","10/14/16","AFLAC               ","~       ",0,280.88
"10-200-16","10/14/16","MISC.               ","~       ",0,6
"10-400-01","10/14/16","Wages               ","~       ",4467.74,0
"10-400-02","10/14/16","Soc Match           ","~       ",275.31,0
"10-400-02","10/14/16","Med Match           ","~       ",64.39,0
"10-500-01","10/14/16","Wages               ","~       ",8465.25,0
"10-500-02","10/14/16","Soc Match           ","~       ",515.27,0
"10-500-02","10/14/16","Med Match           ","~       ",120.52,0
"10-510-01","10/14/16","Wages               ","~       ",9523.44,0
"10-510-02","10/14/16","Soc Match           ","~       ",579.31,0
